Unique ID,Sample type,Interview date,Q.Revised  REVISIONS TO QUESTIONNAIRE.,Census Region - from zip merge,Community type from zip merge - alpha,"Q6a Do you use the internet, at least occasionally?","Q6b Do you send or receive email, at least occasionally?",Do you use Internet,Q7 Did you happen to use the internet YESTERDAY?,PAY1a .Music,PAY1b .OnlineStreaming,PAY1c .Photos,PAY1d .Reading Articles,PAY1e .e-Book,PAY1f .Games,PAY1g .OnlineGameItems,PAY1h .OnlineGamesCheats,PAY1i .Podcasts,PAY1j .Ringtones,PAY1k .Software,PAY1l .MobileApps,PAY1m .ExclusiceWebsites,PAY1n .PremiumContent,PAY1o .Adult content,PAY1p .Others,PAY2a ForDownload,PAY2b ForStreaming,PAY2c ForSubscription,Payflag,PAY3 PastYearlyPayment,PAY4 AvgMonthlyPayment,L1  working cellphone,L1a HouseHold working cellphone,C1 AnyLandline,HH1 How many adults,EMP  Status,PAR Are you the parent or guardian of any children under 18 years of age?,Sex,Age,Education,Hispanic,Race/Ethnicity,Income,ACTIV75. Do you ever use the internet to -- PAY to access or download digital content ,ACTIV87. Do you ever use the internet to -- Use a social networking ,ACTIV112. Do you ever use the internet to -- Use Twitter or another service to share updates ,Income Summary,Individual telephone use,Household telephone use,Recoded age,Recoded education,Race/Ethnicity,Final weight,Standardized Weight
201336,Cell,101010,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,,,"Yes, has a home telephone",1,Employed full-time,Yes,Female,31,"High school graduate, Grade 12, or GED certificate",No,Black or African-American,"$40,000 to under $50,000",Yes/not yesterday,Yes/not yesterday,No,$30K-LT $50k,Dual,Dual HH,25-34,HS grad,AA~Hisp,4.058823529,1.289492989
201349,Cell,101010,10/08 - client changes,Northeast,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,(DO NOT READ) Don’t know,(DO NOT READ) Don’t know,(DO NOT READ) Don’t know,0,,Don’t know,,,"Yes, has a home telephone",3,Employed full-time,No,Female,31,"Some college or university work, but no four-year degree",No,White,"$30,000 to under $40,000",Yes/not yesterday,Yes/not yesterday,No,$30K-LT $50k,Dual,Dual HH,25-34,Some coll,White~Hisp,6.352941177,2.018336853
201354,Cell,101010,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,,,"Yes, has a home telephone",1,Employed full-time,No,Male,32,"Some college or university work, but no four-year degree",No,Black or African-American,"$20,000 to under $30,000",No,Yes/yesterday,No,Under $30K,Dual,Dual HH,25-34,Some coll,AA~Hisp,2.529411765,0.80359708
300019,Landline,100710,Initial Version,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,"No, do not",No,,2,Retired,No,Female,74,"Technical, trade or vocational school AFTER high school",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,LLO,LLO HH,65+,HS grad,White~Hisp,3.470588235,1.102609947
300083,Landline,100710,Initial Version,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,"Yes, have cell phone",,,1,Employed full-time,No,Female,67,"High school graduate, Grade 12, or GED certificate",No,White,"Less than $10,000",No,No,No,Under $30K,Dual,Dual HH,65+,HS grad,White~Hisp,1.117647059,0.35507778
300135,Landline,100710,Initial Version,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,"No, do not","Yes, someone in household has cell phone",,4,Employed part-time,No,Female,19,"Some college or university work, but no four-year degree",Yes,Other (SPECIFY),"$40,000 to under $50,000",Yes/not yesterday,No,No,$30K-LT $50k,LLO,Dual HH,18-24,Some coll,Hispanic,6.411764706,2.037025157
300139,Landline,100710,Initial Version,South,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,"Yes, have cell phone",,,1,Not employed,Yes,Male,38,"High school graduate, Grade 12, or GED certificate",No,White,"$50,000 to under $75,000",No,No,No,$50K-LT $75K,Dual,Dual HH,35-44,HS grad,White~Hisp,2.588235294,0.822285384
300149,Landline,100710,Initial Version,West,Suburban,Yes,No,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,"No, do not","Yes, someone in household has cell phone",,1,Retired,No,Male,79,"High school graduate, Grade 12, or GED certificate",No,White,"$50,000 to under $75,000",No,No,No,$50K-LT $75K,LLO,Dual HH,65+,HS grad,White~Hisp,3,0.953103514
300166,Landline,100810,10/08 - client changes,South,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Retired,No,Female,72,"Some college or university work, but no four-year degree",No,White,"$50,000 to under $75,000",No,No,No,$50K-LT $75K,Dual,Dual HH,65+,Some coll,White~Hisp,1.235294118,0.392454388
300232,Landline,100710,Initial Version,Midwest,Urban,No,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,"Yes, have cell phone",,,1,Retired,No,Female,84,High school incomplete (Grades 9-11),No,White,"$10,000 to under $20,000",No,No,No,Under $30K,Dual,Dual HH,65+,LT HS,White~Hisp,1.705882353,0.541960822
300234,Landline,100710,Initial Version,South,Suburban,Yes,No,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,"Yes, have cell phone",,,2,Retired,Yes,Female,59,"High school graduate, Grade 12, or GED certificate",No,White,"$20,000 to under $30,000",No,No,No,Under $30K,Dual,Dual HH,55-64,HS grad,White~Hisp,1.764705882,0.560649126
300309,Landline,100710,Initial Version,Midwest,Rural,Yes,No,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,"Yes, have cell phone",,,4,Employed full-time,No,Male,45,"High school graduate, Grade 12, or GED certificate",No,White,"$10,000 to under $20,000",No,No,No,Under $30K,Dual,Dual HH,45-54,HS grad,White~Hisp,2.235294118,0.710155559
300312,Landline,100710,Initial Version,Midwest,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,"Yes, have cell phone",,,2,Employed full-time,No,Female,53,"High school graduate, Grade 12, or GED certificate",No,White,"$75,000 to under $100,000",No,No,No,$75K+,Dual,Dual HH,45-54,HS grad,White~Hisp,2.470588235,0.784908776
300316,Landline,100710,Initial Version,Midwest,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,(DO NOT READ) Refused,(DO NOT READ) Refused,(DO NOT READ) Refused,0,,,"Yes, have cell phone",,,2,Retired,No,Female,70,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,Dual,Dual HH,65+,Coll+,White~Hisp,1,0.317701171
300348,Landline,100710,Initial Version,West,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,,Don't know/Refused (VOL.),Don't know/Refused (VOL.),,1,(DO NOT READ) Don’t know/Refused,(DO NOT READ) Don’t know/Refused,Male,Refused,(DO NOT READ) Don’t know/Refused,No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,DK/Ref,DK/Ref,White~Hisp,2.294117647,0.728843863
300352,Landline,100810,10/08 - client changes,South,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"No, do not",No,,2,Employed full-time,No,Male,18,High school incomplete (Grades 9-11),No,White,"$10,000 to under $20,000",No,Yes/yesterday,Yes/yesterday,Under $30K,LLO,LLO HH,18-24,LT HS,White~Hisp,8.176470588,2.597674282
300360,Landline,100810,10/08 - client changes,Northeast,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,1,Retired,No,Female,75,"Some college or university work, but no four-year degree",No,White,"$40,000 to under $50,000",No,Yes/yesterday,Yes/yesterday,$30K-LT $50k,Dual,Dual HH,65+,Some coll,White~Hisp,1.058823529,0.336389475
300369,Landline,100810,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,"Yes, have cell phone",,,1,Employed full-time,No,Female,59,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$40,000 to under $50,000",Yes/not yesterday,No,No,$30K-LT $50k,Dual,Dual HH,55-64,Coll+,White~Hisp,1.235294118,0.392454388
300377,Landline,100810,10/08 - client changes,South,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Employed full-time,No,Female,42,"College or university graduate (BA, BS or other four-year degree received)",No,Black or African-American,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,Dual,Dual HH,35-44,Coll+,AA~Hisp,1.823529412,0.57933743
300379,Landline,100810,10/08 - client changes,South,Rural,No,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,1,Employed full-time,No,Female,49,"High school graduate, Grade 12, or GED certificate",No,White,"$50,000 to under $75,000",No,No,No,$50K-LT $75K,Dual,Dual HH,45-54,HS grad,White~Hisp,2.411764706,0.766220472
300448,Landline,100810,10/08 - client changes,Midwest,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Don’t know,"Yes, have cell phone",,,2,Retired,No,Female,66,"College or university graduate (BA, BS or other four-year degree received)",No,White,(DO NOT READ) Don’t know/Refused,Yes/not yesterday,No,No,Undesignated,Dual,Dual HH,65+,Coll+,White~Hisp,1,0.317701171
300460,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,5,Retired,No,Female,53,"High school graduate, Grade 12, or GED certificate",No,Black or African-American,"$50,000 to under $75,000",No,No,No,$50K-LT $75K,Dual,Dual HH,45-54,HS grad,AA~Hisp,2.705882353,0.859661993
300484,Landline,100810,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Employed full-time,No,Male,54,"High school graduate, Grade 12, or GED certificate",No,Asian or Pacific Islander,(DO NOT READ) Don’t know/Refused,No,Yes/not yesterday,No,Undesignated,Dual,Dual HH,45-54,HS grad,Other~Hisp,4.117647059,1.308181293
300497,Landline,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Retired,No,Female,55,"High school graduate, Grade 12, or GED certificate",No,White,"$40,000 to under $50,000",No,Yes/yesterday,Yes/not yesterday,$30K-LT $50k,Dual,Dual HH,55-64,HS grad,White~Hisp,2.411764706,0.766220472
300515,Landline,100810,10/08 - client changes,South,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Employed full-time,No,Female,50,"Some college or university work, but no four-year degree",No,Black or African-American,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,45-54,Some coll,AA~Hisp,1.411764706,0.448519301
300523,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,"No, do not",No,,1,Not employed,No,Male,47,"High school graduate, Grade 12, or GED certificate",No,Black or African-American,"$20,000 to under $30,000",Yes/not yesterday,No,Yes/not yesterday,Under $30K,LLO,LLO HH,45-54,HS grad,AA~Hisp,4.235294118,1.345557902
300531,Landline,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Not employed,Yes,Female,27,"Some college or university work, but no four-year degree",No,White,"$75,000 to under $100,000",No,Yes/not yesterday,No,$75K+,Dual,Dual HH,25-34,Some coll,White~Hisp,2.823529412,0.897038601
300541,Landline,100810,10/08 - client changes,Midwest,Suburban,Yes,No,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,(DO NOT READ) Don’t know,,,,0,,,"Yes, have cell phone",,,1,Retired,No,Female,84,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$20,000 to under $30,000",No,No,No,Under $30K,Dual,Dual HH,65+,Coll+,White~Hisp,1,0.317701171
300549,Landline,100810,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Employed full-time,No,Female,54,"Some college or university work, but no four-year degree",No,Native American/American Indian,"$40,000 to under $50,000",No,No,No,$30K-LT $50k,Dual,Dual HH,45-54,Some coll,Other~Hisp,2.294117647,0.728843863
300566,Landline,100810,10/08 - client changes,Midwest,Rural,Yes,No,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Employed full-time,No,Female,56,"High school graduate, Grade 12, or GED certificate",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,55-64,HS grad,White~Hisp,1.529411765,0.485895909
300579,Landline,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"No, do not",No,,2,Retired,No,Female,Refused,"High school graduate, Grade 12, or GED certificate",No,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,LLO,LLO HH,DK/Ref,HS grad,White~Hisp,4.764705882,1.513752639
300591,Landline,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,(VOL.) Disabled,No,Male,49,"High school graduate, Grade 12, or GED certificate",No,White,"$40,000 to under $50,000",No,No,No,$30K-LT $50k,Dual,Dual HH,45-54,HS grad,White~Hisp,3.470588235,1.102609947
300623,Landline,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Employed full-time,No,Male,54,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$150,000 or over",No,No,No,$75K+,Dual,Dual HH,45-54,Coll+,White~Hisp,2.235294118,0.710155559
300624,Landline,100810,10/08 - client changes,South,Urban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"No, do not",No,,3,Employed part-time,No,Female,59,"High school graduate, Grade 12, or GED certificate",No,Black or African-American,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,LLO,LLO HH,55-64,HS grad,AA~Hisp,3.176470588,1.009168426
300649,Landline,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,"No, do not",No,,1,(VOL.) Student,No,Male,18,"Technical, trade or vocational school AFTER high school",No,Asian or Pacific Islander,(DO NOT READ) Don’t know/Refused,Yes/not yesterday,Yes/not yesterday,Yes/not yesterday,Undesignated,LLO,LLO HH,18-24,HS grad,Other~Hisp,4.705882353,1.495064335
300653,Landline,100810,10/08 - client changes,West,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,1,Employed full-time,No,Female,60,"High school graduate, Grade 12, or GED certificate",No,White,(DO NOT READ) Don’t know/Refused,No,No,No,Undesignated,Dual,Dual HH,55-64,HS grad,White~Hisp,1.411764706,0.448519301
300672,Landline,100810,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,(DO NOT READ) Don’t know,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Employed full-time,Yes,Female,40,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,"$50,000 to under $75,000",No,No,No,$50K-LT $75K,Dual,Dual HH,35-44,Coll+,White~Hisp,3.823529412,1.214739772
300674,Landline,100810,10/08 - client changes,West,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,(DO NOT READ) Don’t know,(DO NOT READ) Don’t know,(DO NOT READ) Don’t know,0,,Don’t know,"Yes, have cell phone",,,4,Employed full-time,No,Male,46,"Some college or university work, but no four-year degree",Yes,Mixed race,"$75,000 to under $100,000",Yes/not yesterday,Yes/yesterday,No,$75K+,Dual,Dual HH,45-54,Some coll,Hispanic,3.058823529,0.971791818
300704,Landline,100810,10/08 - client changes,West,Urban,Yes,No,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,1,Retired,Yes,Female,61,"Some college or university work, but no four-year degree",No,Black or African-American,"Less than $10,000",No,No,No,Under $30K,Dual,Dual HH,55-64,Some coll,AA~Hisp,1.058823529,0.336389475
300721,Landline,100910,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,0,,Nothing,"Yes, have cell phone",,,2,Retired,No,Female,59,"High school graduate, Grade 12, or GED certificate",No,White,"$75,000 to under $100,000",Yes/yesterday,Yes/yesterday,Yes/yesterday,$75K+,Dual,Dual HH,55-64,HS grad,White~Hisp,1.941176471,0.616714038
300732,Landline,100910,10/08 - client changes,South,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,1,Retired,No,Male,81,"Post graduate or professional schooling after college (including work towards an MA, MS, Ph.D., JD, DDS, or MD degree)",No,White,(DO NOT READ) Don’t know/Refused,No,Yes/not yesterday,No,Undesignated,Dual,Dual HH,65+,Coll+,White~Hisp,1,0.317701171
300767,Landline,100910,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Employed part-time,Yes,Female,33,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$100,000 to under $150,000",No,Yes/yesterday,No,$75K+,Dual,Dual HH,25-34,Coll+,White~Hisp,2.470588235,0.784908776
300781,Landline,100910,10/08 - client changes,Northeast,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,4,Employed full-time,Yes,Female,53,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$100,000 to under $150,000",No,Yes/yesterday,Yes/yesterday,$75K+,Dual,Dual HH,45-54,Coll+,White~Hisp,2.764705882,0.878350297
300805,Landline,100910,10/08 - client changes,Midwest,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,4,Employed part-time,No,Female,50,"Some college or university work, but no four-year degree",No,White,"$150,000 or over",No,No,No,$75K+,Dual,Dual HH,45-54,Some coll,White~Hisp,2.058823529,0.654090647
300816,Landline,100910,10/08 - client changes,West,Urban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,1,Retired,No,Female,69,"Some college or university work, but no four-year degree",No,White,"$20,000 to under $30,000",No,Yes/not yesterday,No,Under $30K,Dual,Dual HH,65+,Some coll,White~Hisp,1.176470588,0.373766084
300836,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,3,Not employed,Yes,Female,50,"College or university graduate (BA, BS or other four-year degree received)",Yes,Other (SPECIFY),"$50,000 to under $75,000",No,No,No,$50K-LT $75K,Dual,Dual HH,45-54,Coll+,Hispanic,3.470588235,1.102609947
300843,Landline,100910,10/08 - client changes,South,Suburban,Yes,Yes,1,"No, did not use the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,2,Employed full-time,Yes,Female,42,"High school graduate, Grade 12, or GED certificate",No,White,"$30,000 to under $40,000",No,No,No,$30K-LT $50k,Dual,Dual HH,35-44,HS grad,White~Hisp,3.941176471,1.252116381
300858,Landline,100910,10/08 - client changes,South,Rural,Yes,Yes,1,"Yes, used the internet yesterday",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,0,,,"Yes, have cell phone",,,4,Employed full-time,No,Female,53,"College or university graduate (BA, BS or other four-year degree received)",No,White,"$50,000 to under $75,000",No,Yes/not yesterday,No,$50K-LT $75K,Dual,Dual HH,45-54,Coll+,White~Hisp,2,0.635402343
